,Related APIs,Category,Submitted,Meta_Url,Description,Repository,Languages,Provider,Asset URL
27,ProWritingAid REST API v1,"Writing, Editing, Text",09.11.2019,https://www.programmableweb.com/sdk/prowritingaid-c-sdk," The ProWritingAid C# SDK interacts with the API to implement grammar checking, style improvements, terminology checking, and plagiarism checking.",,C#,Orpheus Technology,https://github.com/prowriting/prowritingaid.csharp
28,"Rev.ai REST API v1, Rev.ai Webhooks Streaming API","Transcription, Accessibility, Recognition, Subtitles, Voice",09.10.2019,https://www.programmableweb.com/sdk/revai-transcription-objective-c-sdk, This Objective-C SDK enables audio transcription services in applications. The latest version is 1.0.1.,,Objective-C,,https://github.com/revdotcom/rev-transcription-ios-sdk
29,OneCodex REST API v1,"Science, Database, Reference",09.10.2019,https://www.programmableweb.com/sdk/onecodex-python-sdk, The OneCodex Python SDK interacts with the API to access scientific data from a database. The data available aims to create apps to prevent disease.,,Python,OneCodex,https://github.com/onecodex/onecodex
30,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-eventmachine-ruby-sdk-groupme, The Apache Kafka EventMachine Ruby SDK by GroupMe provides a driver that allows developers to integrate the Apache Kafka API into their Ruby applications built with EventMachine.,,Ruby,GroupMe,https://github.com/groupme/em-kafka
31,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-ruby-sdk-bob-potter," The Apache Kafka Ruby SDK by Bob Potter allows developers to integrate the Apache Kafka APIs into their Ruby applications. This SDK is compatible with Apache Kafka v0.8+.
This SDK is not currently maintained.",,Ruby,Independent Developer,https://github.com/bpot/poseidon
32,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-jruby-sdk-joseph-lawson, The Apache Kafka JRuby SDK by Joseph Lawson allows developers to integrate the Apache Kafka APIs into their applications written in JRuby. This SDK requires JRuby 1.7.19+.,,"Java, Ruby",Independent Developer,https://github.com/joekiller/jruby-kafka
33,Apache Kafka Producer Indirect API v2.0.0,"Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-producer-ruby-sdk-zendesk, The Apache Kafka Producer Ruby SDK by Zendesk is a gem that allows developers to integrate the Apache Kafka Producer API into their Ruby applications. This SDK is compatible with Ruby on Rails but doesn't require it.,,Ruby,Zendesk,https://github.com/zendesk/delivery_boy
34,Apache Kafka Consumer Indirect API v2.0.0,"Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-consumer-ruby-sdk-zendesk, The Apache Kafka Consumer Ruby SDK by Zendesk allows developers to integrate the Apache Kafka Consumer API into their Ruby applications. This SDK requires Apache Kafka v0.10+.,,Ruby,Zendesk,https://github.com/zendesk/racecar
35,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-ruby-sdk-karafka, The Apache Kafka Ruby SDK by Karafka allows developers to integrate the Apache Kafka APIs into their Ruby applications. This SDK is compatible with Ruby on Rails but does not require it.,,Ruby,,https://github.com/karafka/karafka
36,"Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-ruby-sdk-zendesk, The Apache Kafka Ruby SDK by Zendesk is a gem that allows developers to integrate the Apache Kafka Producer and Consumer APIs into their Ruby applications. This SDK requires Ruby 2.1+.,,Ruby,Zendesk,https://github.com/zendesk/ruby-kafka
37,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-clojure-sdk-pierre-yves-ritschard, The Apache Kafka Clojure SDK by Pierre-Yves Ritschard allows developers to integrate the Apache Kafka APIs into their Clojure applications. This SDK is compatible with Kakfa 0.10.0.x.,,Clojure,Independent Developer,http://pyr.github.io/kinsky/
38,"Rev.ai REST API v1, Rev.ai Webhooks Streaming API","Transcription, Accessibility, Recognition, Subtitles, Voice",09.09.2019,https://www.programmableweb.com/sdk/revai-ruby-sdk, This Ruby SDK integrates speech-to-text capabilities with applications. The latest version is 2.3.2.,,Ruby,Rev.ai,https://github.com/revdotcom/rev-ruby-sdk
39,"Rev.ai REST API v1, Rev.ai Webhooks Streaming API","Transcription, Accessibility, Recognition, Subtitles, Voice",09.09.2019,https://www.programmableweb.com/sdk/revai-nodejs-sdk, This NodeJS SDK integrates speech-to-text capabilities with applications. The latest version is 2.1.0.,,Node.js,Rev.ai,https://github.com/revdotcom/revai-node-sdk
40,Applied Recognition Indirect API,"Recognition, Authentication",09.09.2019,https://www.programmableweb.com/sdk/applied-recognition-ver-id-person-cordova-sdk, This Cordova SDK enables facial recognition in applications. The latest version is 5.0.1.,,JavaScript,Applied Recognition,https://github.com/AppliedRecognition/Ver-ID-Person-Cordova-Plugin
41,Applied Recognition Indirect API,"Recognition, Authentication",09.09.2019,https://www.programmableweb.com/sdk/applied-recognition-ver-id-credentials-cordova-sdk, This Cordova SDK enables identity authentication in approved third-parties. The latest version is 4.0.1.,,JavaScript,Applied Recognition,https://github.com/AppliedRecognition/Ver-ID-Credentials-Cordova-Plugin
42,Applied Recognition Indirect API,"Recognition, Authentication",09.09.2019,https://www.programmableweb.com/sdk/applied-recognition-ver-id-swift-sdk, This Swift SDK integrates user interface support for Applied Recognition's facial recognition features. The latest version is 1.6.0.,,Swift,Applied Recognition,https://github.com/AppliedRecognition/Ver-ID-UI-iOS
43,Applied Recognition Indirect API,"Recognition, Authentication",09.09.2019,https://www.programmableweb.com/sdk/applied-recognition-ver-id-android-sdk, This Android SDK integrates user interface support for Applied Recognition's facial recognition features. The latest version is 1.8.0.,,Java,Applied Recognition,https://github.com/AppliedRecognition/Ver-ID-UI-Android
44,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-clojure-sdk-paul-ingles, The Apache Kafka Clojure SDK by Paul Ingles allows developers to integrate the Apache Kafka APIs into their Clojure applications. This SDK is compatible with Apache Kafka v0.8.,,Clojure,Independent Developer,https://github.com/pingles/clj-kafka/
45,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-swift-sdk-kellan-cummings, The Apache Kafka Swift SDK by Kellan Cummings allows developers to integrate the Apache Kafka APIs into their Swift applications for iOS and macOS. This SDK is compatible with Apache Kafka v0.9.0.,,Swift,Independent Developer,https://github.com/kellanburket/franz
46,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-cnet-sdk-criteo, The Apache Kafka C#/.NET SDK by Criteo allows developers to integrate the Apache Kafka APIs into their C#/.NET applications.,,".Net, C#",,https://github.com/criteo/kafka-sharp
47,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-cnet-sdk-ntent, The Apache Kafka C#/.NET SDK by NTENT allows developers to integrate the Apache Kafka APIs into their C#/.NET applications. This SDK is compatible with Apache Kafka v0.8.,https://www.nuget.org/packages/kafka4net,".Net, C#",,https://github.com/ntent-ad/kafka4net
48,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-cnet-sdk-james-roland, The Apache Kafka C#/.NET SDK by James Roland allows developers to integrate the Apache Kafka APIs into their C#/.NET applications.,,".Net, C#",Independent Developer,https://github.com/Jroland/kafka-net
49,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-net-sdk-confluent, The Apache Kafka .NET SDK by Confluent allows developers to integrate the Apache Kafka APIs into their .NET applications.,https://www.nuget.org/packages/Confluent.Kafka/,.Net,Confluent,https://github.com/confluentinc/confluent-kafka-dotnet
50,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-erlang-sdk-milind, The Apache Kafka Erlang SDK by Milind allows developers to integrate the Apache Kafka APIs into their Erlang applications.,,Unspecified,Independent Developer,https://github.com/milindparikh/erlkafka
51,Apache Kafka Producer Indirect API v2.0.0,"Streaming, Applications, Data",09.09.2019,https://www.programmableweb.com/sdk/apache-kafka-producer-erlang-sdk-helpshift, The Apache Kafka Producer Erlang SDK by Helpshift allows developers to integrate the Apache Kafka Producer API into their Erlang applications.,,Unspecified,Helpshift,https://github.com/helpshift/ekaf
52,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.08.2019,https://www.programmableweb.com/sdk/apache-kafka-java-sdk, The Apache Kafka Java SDK allows developers to access the Apache Kafka APIs using Java code.,,Java,Apache Software Foundation,https://kafka.apache.org/23/javadoc/index.html?org%2Fapache%2Fkafka%2Fclients%2Fproducer%2FKafkaProducer.html
53,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-erlangelixir-sdk-klarna, The Apache Kafka Erlang/Elixir SDK by Klarna allows developers to integrate the Apache Kafka APIs into their Erlang/Elixir applications. This SDK supports Apache Kafka v0.8+.,,Elixir,Independent Developer,https://github.com/klarna/brod
54,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-go-sdk-matt-jones, The Apache Kafka Go SDK by Matt Jones allows developers to integrate the Apache Kafka APIs into their Go applications.,,Go,Independent Developer,https://github.com/nuance/kafka
55,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-go-sdk-optiopay-group, The Apache Kafka Go SDK by OptioPay Group allows developers to integrate the Apache Kafka APIs into their Go applications.,,Go,,https://github.com/optiopay/kafka
56,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-low-level-go-sdk-elodina, The Apache Kafka low-level Go SDK by Elodina is a low-level library that allows developers to integrate the Apache Kafka APIs into their Go applications.,,Go,,https://github.com/elodina/siesta
57,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-go-sdk-elodina, The Apache Kafka Go SDK by Elodina allows developers to integrate the Apache Kafka APIs into their Go applications.,,Go,,https://github.com/elodina/go_kafka_client
58,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-go-sdk-shopify, The Apache Kafka Go SDK by Shopify allows developers to integrate the Apache Kafka APIs into their Go applications. This SDK is compatible with Apache Kafka v0.8+.,,Go,Shopify,https://github.com/Shopify/sarama
59,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-python-sdk-datadog, The Apache Kafka Python SDK by Datadog allows developers to integrate the Apache Kafka APIs into their Python applications. This SDK is no longer maintained and only supports Kafka 0.6.,,Python,Datadog,https://github.com/datadog/brod
60,"Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-producer-python-sdk-airship, The Apache Kafka Producer Python SDK by Airship allows developers to integrate the Apache Kafka Producer API into their Python applications. This SDK supports Python versions 2.6 and 2.7 (plus PyPy) and Kafka versions 0.05 and 0.6.,,Python,Airship,https://github.com/urbanairship/pykafkap
61,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-python-sdk-parsely," The Apache Kafka Python SDK by Parsely allows developers to integrate the Apache Kafka APIs into their Python applications. This SDK can run using Python 2.7+, Python 3.4+, and PyPy. It supports Kafka versions 0.8.2 and newer.",,Python,Parse.ly,https://pykafka.readthedocs.io/en/latest/
62,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-python-sdk-dana-powers," The Apache Kafka Python SDK by Dana Powers allows developers to integrate the Apache Kafka APIs into their Python applications. This SDK is compatible with Python versions 2.7, 3.4, 3.5, 3.6, and 3.7 and Apache Kafka versions 0.8, 0.9, 0.10, 0.11, 1.0, and 1.1.",https://pypi.org/project/kafka-python/,Python,Independent Developer,https://github.com/dpkp/kafka-python
63,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-c-sdk-lorenzo-alberton, The Apache Kafka C++ SDK by Lorenzo Alberton allows developers to integrate the Apache Kafka APIs into their C++ applications.,,C++,Independent Developer,https://github.com/quipo/kafka-cpp
64,"Apache Kafka AdminClient Indirect API v2.0.0, Apache Kafka Connect REST API v2.0.0, Apache Kafka Consumer Indirect API v2.0.0, Apache Kafka Producer Indirect API v2.0.0, Apache Kafka Streams Indirect API v2.0.0","Streaming, Applications, Data",09.06.2019,https://www.programmableweb.com/sdk/apache-kafka-c-sdk-great-software-laboratory, The Apache Kafka C++ SDK by Great Software Laboratory allows developers to integrate the Apache Kafka APIs into their C++ applications. This SDK only supports Apache Kafka v0.8.,,C++,,https://github.com/GSLabDev/libasynckafkaclient
