,Related APIs,Category,Submitted,Meta_Url,Description,Repository,Languages,Provider,Asset URL
10,,"Content, Publishing",10.30.2017,https://www.programmableweb.com/sdk/new-york-times-amara-go-sdk, New York Times Amara Go SDK supports interaction with the Amara platform using golang. The SDK communicates with the Amara API.,,Go,The New York Times,https://github.com/NYTimes/amara
11,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-powershell-sdk-jeff-jerousek, The Cisco Meraki CMX Powershell SDK by Jeff Jerousek allows developers to integrate the Cisco Meraki CMX API into their applications built with Powershell.,,.Net,Independent Developer,https://github.com/Jeff-Jerousek/MerakiModule
12,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-nodejs-sdk-michael-chenetz, The Cisco Meraki CMX Node.js SDK by Michael Chenetz allows developers to integrate the Cisco Meraki CMX API into their Node.js applications.,,Node.js,Independent Developer,https://github.com/mchenetz/merakiapi-node
13,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-javascript-sdk-jamesgooding, The Cisco Meraki CMX JavaScript SDK by jamesGooding allows developers to integrate the Cisco Meraki CMX API into their JavaScript applications.,,JavaScript,Independent Developer,https://github.com/jamesGooding/merakiAPI
14,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-powershell-sdk-ron-fowler, The Cisco Meraki CMX Powershell SDK by Ron Fowler allows developers to access the Cisco Meraki CMX API from applications built with Powershell.,,.Net,Independent Developer,https://github.com/ronfowler/merakiapi
15,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-python-sdk-agrieco, The Cisco Meraki CMX Python SDK by agrieco allows developers to use the Cisco Meraki CMX API to track devices from their Python applications.,,Python,Independent Developer,https://github.com/agrieco/merakicmx
16,Cisco Meraki CMX REST API,"Cloud, Analytics, Localization, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-python-sdk-robertcsapo, The Cisco Meraki CMX Python SDK by robertcsapo allows developers to use Python to list/update their Cisco Meraki AP (Wireless) Firewall rules. Some methods will require the developer's API key.,,Python,Independent Developer,https://github.com/robertcsapo/cisco-meraki-fw-ap-rules-api
17,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-python-sdk-alex-pierson, The Cisco Meraki CMX Python SDK by Alex Pierson allows developers to integrate the Cisco Meraki CMX API into their Python applications. This SDK is experimental and currently focuses on methods that facilitate bulk adding or modifying administrator accounts.,,Python,Independent Developer,https://github.com/apierson27/Provision-API-Python-Lib
18,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-python-sdk-ryan-m-adzima, The Cisco Meraki CMX Python SDK by Ryan M. Adzima allows developers to access the Cisco Meraki CMX API's methods for updating devices in a network from their Python applications.,,Python,Independent Developer,https://github.com/radzima/meraki-updater
19,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-python-sdk-guzman-monne, The Cisco Meraki CMX Python SDK by Guzman Monne allows developers to interact with the Cisco Meraki CMX API from their Python applications.,,Python,Independent Developer,https://github.com/guzmonne/meraki_api
20,Cisco Meraki CMX REST API,"Cloud, Analytics, Location, Management, Mobile, Virtualization",10.30.2017,https://www.programmableweb.com/sdk/cisco-meraki-cmx-ruby-sdk-jletizia, The Cisco Meraki CMX Ruby SDK by jletizia is a gem that allows developers to integrate the Cisco Meraki CMX API into their Ruby applications.,,Ruby,Independent Developer,https://github.com/jletizia/dashboardapi
21,"CloudFlare REST API, SolusVM REST API v1.0, Virtualizor Admin REST API, Virtualizor Enduser REST API","Hosting, Domains, Security",10.30.2017,https://www.programmableweb.com/sdk/lowendspirit-python-sdk-damir," LowEndSpirit is an SDK by Damir that allows developers to integrate the CloudFlare, SolusVM, and Virtualizor APIs into their Python 3 applications.",,Python,Independent Developer,https://github.com/boxcontrol/lowendspirit
22,"Stripe REST API v1, Zoho Books REST API v3, Zoho CRM REST API, Zoho Inventory REST API","Sales, Books, Customer Relationship Management, Inventory, Invoicing",10.30.2017,https://www.programmableweb.com/sdk/tools-sales-ops-php-sdk-revolve-robotics," Tools-sales-ops is an SDK by Revolve Robotics that allows developers to integrate the Zoom, Zoho, and Stripe APIs into their PHP applications that use Guzzle.",,PHP,,https://github.com/revolverobotics/tools-sales-ops
23,Heroku REST API,"Cloud, Application Development, Hosting",10.28.2017,https://www.programmableweb.com/sdk/heroku-go-sdk, The Heroku Go SDK by Heroku allows developers to deploy and scale Go apps in the cloud. The SDK is written in Go.,,Go,Heroku,https://devcenter.heroku.com/categories/go
24,Heroku REST API,"Cloud, Application Development, Hosting",10.28.2017,https://www.programmableweb.com/sdk/heroku-clojure-sdk, The Heroku Clojure SDK by Heroku allows developers to deploy and scale Clojure apps in the cloud. The SDK is written in Clojure.,,Clojure,Heroku,https://devcenter.heroku.com/categories/clojure
25,Heroku REST API,"Cloud, Application Development, Hosting",10.28.2017,https://www.programmableweb.com/sdk/heroku-scala-sdk, The Heroku Scala SDK by Heroku allows developers to deploy and scale Scala apps in the cloud. The SDK is written in Scala.,,Scala,Heroku,https://devcenter.heroku.com/categories/scala
26,GitHub REST API,"Tools, Application Development, Database, Webhooks",10.28.2017,https://www.programmableweb.com/sdk/github-octocatjs-nodejs-sdk-philip-schatz, The Github Octocat.js NodeJS SDK by Philip Schatz supports interaction with the Github API. The SDK exposes various features for consuming the API. Usage required npm installation.,,Node.js,Independent Developer,https://github.com/philschatz/octokat.js
27,GitHub REST API,"Tools, Application Development, Database, Webhooks",10.28.2017,https://www.programmableweb.com/sdk/githubjs-javascript-sdk, The Github.js JavaScript SDK facilitates interaction with the Github API. Its consumption involves data retrieval through either callbacks or use of a new- promise-based API.,,PHP,GitHub,https://github.com/github-tools/github
28,GitHub REST API,"Tools, Application Development, Database, Webhooks",10.28.2017,https://www.programmableweb.com/sdk/github-gh3-javascript-sdk-philippe-charri%C3%A8re, The Github GH3 JavaScript SDK by Philippe Charrière is a client-side wrapper for working with the Github API. The SDK features async.js compliance as well as jQuery and Underscore dependencies.,,JavaScript,Independent Developer,https://github.com/k33g/gh3
29,GitHub REST API,"Tools, Application Development, Database, Webhooks",10.28.2017,https://www.programmableweb.com/sdk/github-ocaml-sdk-mirage, The Github OCaml SDK by Mirage allows developers to integrate the Github API using the OCaml language platform. The SDK can be deployed with the MirageOS and is also designed to complie to pure JavaScript via js_of_ocaml.,,Unspecified,,https://github.com/mirage/ocaml-github
30,GitHub REST API,"Tools, Application Development, Database, Webhooks",10.28.2017,https://www.programmableweb.com/sdk/github-octonode-nodejs-sdk-pavan-kumar-sunkara, The Github Octonode NodeJS SDK by Pavan Kumar Sunkara supports the integration of the Github API. Installation is via npm.,,Node.js,Independent Developer,https://github.com/pksunkara/octonode
31,"RICOH Cloud Live Streaming REST API v1, RICOH Cloud Visual Recognition REST API v1","Cloud, Authorization",10.28.2017,https://www.programmableweb.com/sdk/ricoh-auth-python-sdk, The Ricoh Auth Python SDK facilitates the integration of Ricoh API’s Authorization and Discovery Service in Python apps. Its deployment requires Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.,,Python,Ricoh,https://github.com/ricohapi/auth-py
32,"RICOH Cloud Live Streaming REST API v1, RICOH Cloud Visual Recognition REST API v1","Cloud, Authorization",10.28.2017,https://www.programmableweb.com/sdk/ricoh-auth-ruby-sdk, Ricoh Auth Ruby SDK facilitates the integration of Ricoh API’s Authorization and Discovery Service in Ruby apps. Its deployment requires Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.,,Ruby,Ricoh,https://github.com/ricohapi/auth-rb
33,Polygon NATS Streaming FEED API v1.0,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-net-sdk-daniel-wertheim, This SDK is a C# .NET and .NET Core client for NATS. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.,https://github.com/danielwertheim/mynatsclient,".Net, C#",Independent Developer,https://polygon.io/docs/#getting-started
34,Polygon NATS Streaming FEED API v1.0,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-python-sdk-natsio, This SDK is an Asyncio based Python client for the NATS messaging system. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.,https://github.com/nats-io/asyncio-nats,Python,Apcera,https://polygon.io/docs/#getting-started
35,Polygon NATS Streaming FEED API v1.0,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-java-sdk-natsio," This SDK is a Java client for NATS.io, a cloud native messaging system. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.",https://github.com/nats-io/java-nats,Java,Apcera,https://polygon.io/docs/#getting-started
36,Polygon NATS Streaming FEED API v1.0,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-ruby-sdk-natsio, This SDK is a Ruby client for the NATS Streaming platform. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.,https://github.com/nats-io/ruby-nats-streaming,Ruby,Apcera,https://polygon.io/docs/#getting-started
37,Apcera REST API,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-php-sdk-ra%C3%BCl-p%C3%A9rez," This SDK is a PHP Client for NATS.io, a cloud native messaging system. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.",https://github.com/repejota/phpnats,PHP,Independent Developer,https://polygon.io/docs/#getting-started
38,Polygon NATS Streaming FEED API v1.0,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-c-sdk-natsio," This SDK is the official C# Client for NATS.io, a cloud native messaging system. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.",https://github.com/nats-io/csharp-nats,C#,Apcera,https://polygon.io/docs/#getting-started
39,Polygon NATS Streaming FEED API v1.0,"Stocks, Cryptocurrency, Currency, Financial",10.27.2017,https://www.programmableweb.com/sdk/polygon-nats-streaming-golang-sdk-natsio," This SDK is a Golang client for NATS.io, a cloud native messaging system. The Polygon NATS Streaming API allows you to indirectly stream stock channels that uses a messaging broker called NATS to connect to a NATS cluster. For Polygon.io streams you must use the NATS library for your language. Polygon enables you to stream real-time market data.",https://github.com/nats-io/go-nats,Go,Apcera,https://polygon.io/docs/#getting-started
40,"Patreon Platform REST API, Patreon Webhooks Streaming API","Payments, Art, Music, Platform-as-a-Service, Subscriptions",10.27.2017,https://www.programmableweb.com/sdk/patreon-go-sdk-maksym-pavlenko," This SDK is a Go client to interact with the Patreon API. This library does not directly handle authentication. The API is a payment platform that supports creators with Patron-only content, Automation for rewards, Patron-only communities and more. Patreon's mission is to fund the creative class by building a product that powers membership businesses for creators.",https://github.com/mxpv/patreon-go,Go,Independent Developer,https://www.patreon.com/portal
41,"Patreon Platform REST API, Patreon Webhooks Streaming API","Payments, Art, Authentication, Music, Platform-as-a-Service, Subscriptions",10.27.2017,https://www.programmableweb.com/sdk/patreon-oauth-python-sdk," This SDK is a Python OAuth client to interact with the Patreon API. The API is a payment platform that supports creators with Patron-only content, Automation for rewards, Patron-only communities and more. Patreon's mission is to fund the creative class by building a product that powers membership businesses for creators.",https://github.com/Patreon/patreon-python,Python,Patreon,https://www.patreon.com/portal
42,"Patreon Platform REST API, Patreon Webhooks Streaming API","Payments, Art, Authentication, Music, Platform-as-a-Service, Subscriptions",10.27.2017,https://www.programmableweb.com/sdk/patreon-oauth-ruby-sdk," This SDK is a Ruby OAuth client to interact with the Patreon API. The API is a payment platform that supports creators with Patron-only content, Automation for rewards, Patron-only communities and more. Patreon's mission is to fund the creative class by building a product that powers membership businesses for creators.",https://github.com/Patreon/patreon-ruby,Ruby,Patreon,https://www.patreon.com/portal
43,"Patreon Platform REST API, Patreon Webhooks Streaming API","Payments, Art, Authentication, Music, Platform-as-a-Service, Subscriptions",10.27.2017,https://www.programmableweb.com/sdk/patreon-oauth-java-sdk," This SDK is a Java OAuth client to interact with the Patreon API. The API is a payment platform that supports creators with Patron-only content, Automation for rewards, Patron-only communities and more. Patreon's mission is to fund the creative class by building a product that powers membership businesses for creators.",https://github.com/Patreon/patreon-java,Java,Patreon,https://www.patreon.com/portal
44,"Patreon Platform REST API, Patreon Webhooks Streaming API","Payments, Art, Authentication, Music, Platform-as-a-Service, Subscriptions",10.27.2017,https://www.programmableweb.com/sdk/patreon-oauth-php-sdk," This SDK is a PHP OAuth client to interact with the Patreon API. The API is a payment platform that supports creators with Patron-only content, Automation for rewards, Patron-only communities and more. Patreon's mission is to fund the creative class by building a product that powers membership businesses for creators.",https://github.com/Patreon/patreon-php,PHP,Patreon,https://www.patreon.com/portal
45,"Patreon Platform REST API, Patreon Webhooks Streaming API","Payments, Art, Authentication, Music, Platform-as-a-Service, Subscriptions",10.27.2017,https://www.programmableweb.com/sdk/patreon-oauth-javascript-sdk," This SDK is a JavaScript OAuth client for the Patreon API. It returns an object containing functions for fetching OAuth access tokens, makes a request to grab tokens needed for making API requests, and returns a promise. The API is a payment platform that supports creators with Patron-only content, Automation for rewards, Patron-only communities and more. Patreon's mission is to fund the creative class by building a product that powers membership businesses for creators.",https://github.com/Patreon/patreon-js,JavaScript,Patreon,https://www.patreon.com/portal
46,"RICOH Cloud Live Streaming REST API v1, RICOH Cloud Visual Recognition REST API v1","Cloud, Authorization",10.26.2017,https://www.programmableweb.com/sdk/ricoh-auth-java-sdk-ricoh," The Ricoh Auth Java SDK facilitates the integration of Ricoh API’s Authorization and Discovery Service in Java apps. Its deployment requires the onwards of Java 1.8, Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.",,Java,Ricoh,https://github.com/ricohapi/auth-java
47,,"Media, Storage",10.26.2017,https://www.programmableweb.com/sdk/ricoh-media-storage-javascript-sdk," The Ricoh Media Storage JavaScript allows developers to integrate the Ricoh Media Storage in JavaScript apps. Its deployment requires the onwards of Java 1.8, Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.",,JavaScript,Ricoh,https://github.com/ricohapi/media-storage-js
48,,"Media, Storage",10.26.2017,https://www.programmableweb.com/sdk/ricoh-media-storage-python-sdk," The Ricoh Media Storage Python SDK allows developers to integrate the Ricoh Media Storage in Python apps. Its deployment requires the onwards of Java 1.8, Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.",,Python,Ricoh,https://github.com/ricohapi/media-storage-py
49,,"Media, Storage",10.26.2017,https://www.programmableweb.com/sdk/ricoh-media-storage-ruby-sdk, The Ricoh Media Storage Ruby SDK allows developers to integrate the Ricoh Media Storage in Ruby apps. Its deployment requires Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.,,Ruby,Ricoh,https://github.com/ricohapi/media-storage-rb
50,,"Media, Storage",10.26.2017,https://www.programmableweb.com/sdk/ricoh-media-storage-java-sdk," The Ricoh Media Storage Java SDK allows developers to integrate the Ricoh Media Storage in Java apps. Its deployment requires the onwards of Java 1.8, Ricoh API client credentials and Ricoh ID. These credentials can be acquired from the THETA Developers website link provided in the documentation.",,Java,Ricoh,https://github.com/ricohapi/media-storage-java
51,,"Media, Storage",10.26.2017,https://www.programmableweb.com/sdk/ricoh-media-storage-swift-sdk, The Ricoh Media Storage Swift SDK allows developers to integrate the Ricoh Media Storage in iOS apps. Its deployment requires the onwards of Swift 2.2 and Xcode 7.3.1 as well as Ricoh API client credentials and Ricoh ID. The credentials can be acquired from the THETA Developers website link provided in the documentation.,,Swift,Ricoh,https://github.com/ricohapi/media-storage-swift
52,,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/bithumb-c-sdk-jack-lee, The Bithumb C# SDK by Jack Lee allows developers to work with the Coinone API when building NodeJS apps for Bitcoin and Ethereum platforms.,,.Net,Independent Developer,https://github.com/lisa3907/bithumb.csharp
53,Coinone REST API,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/coinone-python-sdk-ecmaxp, The Coinone Python SDK by EcmaXp allows developers to work with the Coinone API when building Python apps for Bitcoin and Ethereum platforms.,,Python,Independent Developer,https://github.com/EcmaXp/coinone-api
54,Coinone REST API,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/coinone-nodejs-sdk-chad-lynch, The Coinone NodeJS SDK by Chad Lynch allows developers to work with the Coinone API when building NodeJS apps for Bitcoin and Ethereum platforms.,,Node.js,Independent Developer,https://github.com/xhad/coinone
55,Coinone REST API,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/coinone-ruby-sdk-ggomagundan, The Coinone Ruby SDK by Ggomagundan allows developers to work with the Coinone API when building Ruby apps for Bitcoin and Ethereum platforms.,,Ruby,Independent Developer,https://github.com/ggomagundan/coinone
56,Coinone REST API,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/coinone-nodejs-sdk-sukmin-lim, The Coinone NodeJS SDK by Sukmin Lim allows developers to work with the Coinone API when building NodeJS apps for Bitcoin and Ethereum platforms.,,Node.js,Independent Developer,https://www.npmjs.com/package/coinone-api
57,Korbit REST API v1,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/korbit-c-sdk-lisa-3907, The Korbit C# SDK by lisa 3907 supports interaction with the Korbit API when building financial apps for Bitcoin platforms. The SDK is written in C#/.NET.,,C#,Independent Developer,https://www.nuget.org/packages/Korbit.API/
58,Korbit REST API v1,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/korbit-python-sdk-sumin-byeon, The Korbit Python SDK by Sumin Byeon supports interaction with the Korbit API when building financial apps for Bitcoin platforms. The SDK is written in Python.,,Python,Independent Developer,https://github.com/suminb/korbit
59,Korbit REST API v1,"Financial, Bitcoin, Cryptocurrency",10.26.2017,https://www.programmableweb.com/sdk/korbit-python-sdk-daniel-ji, The Korbit Python SDK by Daniel Ji supports interaction with the Korbit API when building financial apps for Bitcoin platforms. The SDK is written in Python.,,Python,Independent Developer,https://pypi.python.org/pypi/korbit-api/0.1.1
60,Moesif REST API v1,"Tools, Application Development, DevOps, Machine Learning",10.26.2017,https://www.programmableweb.com/sdk/moesif-android-sdk-moesif, The Moesif Android SDK by Moesif offers usage analytics that accelerate debugging and development processes in order to deliver better products. The Moesif platform automatically detects and traces problems to fix services quickly. The latest version is 1.1.2.,,Java,,https://github.com/Moesif/moesif-android
61,Moesif REST API v1,"Tools, Application Development, DevOps, Machine Learning",10.26.2017,https://www.programmableweb.com/sdk/moesif-nodejs-sdk, The Moesif NodeJS SDK offers usage analytics that accelerate debugging and development processes in order to deliver better products. The Moesif platform automatically detects and traces problems to fix services quickly. The latest version is 1.3.0.,,Node.js,,https://github.com/Moesif/moesifapi-nodejs
62,Shutterstock REST API v2.0,"Photos, Video",10.26.2017,https://www.programmableweb.com/sdk/shutterstock-nodejs-sdk-jorma16, The Shutterstock Node.js SDK by Jorma16 allows developers to integrate the Shutterstock API into their Node.js applications.,,Node.js,Independent Developer,https://github.com/jorma16/shutter-api-client
63,Shutterstock REST API v2.0,"Photos, Video",10.26.2017,https://www.programmableweb.com/sdk/shutterstock-java-sdk-yuri-pourre, The Shutterstock Java SDK by Yuri Pourre allows developers to integrate the Shutterstock API into their Java applications.,,Java,Independent Developer,https://github.com/yuripourre/shutterstock-java
64,Shutterstock REST API v2.0,"Photos, Video",10.26.2017,https://www.programmableweb.com/sdk/shutterstock-ruby-sdk-david-peterson," The Shutterstock Ruby SDK by David Peterson is a gem that allows developers to integrate the Shutterstock API v2 into their Ruby applications. This SDK currently supports images, but not videos or music.",,Ruby,Independent Developer,https://github.com/dippysan/shutterstock
65,Shutterstock REST API v2.0,"Photos, Video",10.26.2017,https://www.programmableweb.com/sdk/shutterstock-ruby-sdk-tailor, The Shutterstock Ruby SDK by Tailor is a gem that allows developers to integrate the Shutterstock API into their Ruby applications.,,Ruby,,https://github.com/TailorBrands/shutterstock-ruby
66,Shutterstock REST API v2.0,"Photos, Video",10.26.2017,https://www.programmableweb.com/sdk/shutterstock-nodejs-sdk, The Shutterstock Node.js SDK allows developers to integrate the Shutterstock API into their Node.js applications.,,Node.js,Shutterstock,https://github.com/shutterstock/node-shutterstock-api
67,Shutterstock REST API v2.0,"Photos, Video",10.26.2017,https://www.programmableweb.com/sdk/shutterstock-ruby-sdk," The Shutterstock Ruby SDK allows developers to integrate the Shutterstock API into their Ruby applications. This SDK supports Ruby 1.9.3, 2.0.0, 2.1.0, and JRuby 1.7.9 in Ruby 1.9 mode.",,Ruby,Shutterstock,https://github.com/shutterstock/ruby-shutterstock-api
68,1Forge Realtime Forex Quotes REST API v1,"Financial, Currency, Stocks",10.25.2017,https://www.programmableweb.com/sdk/1forge-realtime-forex-quotes-python-sdk, The 1Forge RealTime Forex Quotes Python SDK provides tools for accessing realtime forex quotes when using Python language to integrate the 1Forge Realtime Forex Quotes API. Its deployment requires Python 2.7 and an API key from the 1Forge.com website.,https://github.com/1forge/python-forex-quotes,Python,1Forge,https://1forge.com/forex-data-api/libraries#python
69,1Forge Realtime Forex Quotes REST API v1,"Financial, Currency, Stocks",10.25.2017,https://www.programmableweb.com/sdk/1forge-realtime-forex-quotes-ruby-sdk, The 1Forge RealTime Forex Quotes Ruby SDK provides tools for accessing realtime forex quotes when using Ruby language to integrate the 1Forge Realtime Forex Quotes API. Its deployment requires an API key from the 1Forge.com website.,https://github.com/1forge/ruby-forex-quotes,Ruby,1Forge,https://1forge.com/forex-data-api/libraries#ruby
70,1Forge Realtime Forex Quotes REST API v1,"Financial, Currency, Stocks",10.25.2017,https://www.programmableweb.com/sdk/1forge-realtime-forex-quotes-typescript-sdk, The 1Forge RealTime Forex Quotes TypeScript SDK provides tools for accessing realtime forex quotes when using TypeScript to integrate the 1Forge Realtime Forex Quotes API. Its deployment requires an API key from the 1Forge.com website.,https://github.com/1forge/typescript-forex-quotes,JavaScript,1Forge,https://1forge.com/forex-data-api/libraries#php
71,1Forge Realtime Forex Quotes REST API v1,"Financial, Currency, Stocks",10.25.2017,https://www.programmableweb.com/sdk/1forge-realtime-forex-quotes-php-sdk, 1Forge RealTime Forex Quotes PHP SDK provides tools for accessing realtime forex quotes when integrating the 1Forge Realtime Forex Quotes API. Its deployment requires the onwards of PHP 5.6.4 and an API key from the 1Forge.com website.,https://github.com/1forge/php-forex-quotes,PHP,1Forge,https://1forge.com/forex-data-api/libraries#php
