,Related APIs,Category,Submitted,Meta_Url,Description,Repository,Languages,Provider,Asset URL
17,"ButterCMS REST API v2, ButterCMS Webhooks Streaming API","Content Management, B2B, Backend-as-a-Service, Blogging, Content, Infrastructure-as-a-Service, Platform-as-a-Service, Software-as-a-Service",04.24.2018,https://www.programmableweb.com/sdk/buttercms-nodejs-sdk," This SDK is a NodeJS API client to access ButterCMS. The ButterCMS API allows you to build CMS powered websites for blogs, dynamic pages, and more. It includes a Filestack Image API that is an integration to leverage a set of image transformation capabilities, and a Webhooks API that allows you to Get notifications for content changes. ButterCMS provides a way to add a blog or CMS to your website.",https://github.com/ButterCMS/buttercms-js,Node.js,ButterCMS,https://buttercms.com/docs/api/
18,"ButterCMS REST API v2, ButterCMS Filestack Image Indirect API, ButterCMS Webhooks Streaming API","Content Management, B2B, Backend-as-a-Service, Blogging, Content, Infrastructure-as-a-Service, Platform-as-a-Service, Software-as-a-Service",04.24.2018,https://www.programmableweb.com/sdk/buttercms-rails-sdk, This SDK is a Rails Ruby API client to access ButterCMS. The ButterCMS Rails SDK provides a generator that expedites the setup of your blog. ButterCMS provides a way to add a blog or CMS to your website.,https://github.com/ButterCMS/buttercms-rails,Ruby,ButterCMS,https://buttercms.com/docs/api/
19,"ButterCMS REST API v2, ButterCMS Filestack Image Indirect API, ButterCMS Webhooks Streaming API","Content Management, B2B, Backend-as-a-Service, Blogging, Content, Infrastructure-as-a-Service, Platform-as-a-Service, Software-as-a-Service",04.24.2018,https://www.programmableweb.com/sdk/buttercms-ruby-sdk," This SDK is a Ruby API client to access ButterCMS. The ButterCMS API allows you to build CMS powered websites for blogs, dynamic pages, and more. It includes a Filestack Image API that is an integration to leverage a set of image transformation capabilities, and a Webhooks API that allows you to Get notifications for content changes. ButterCMS provides a way to add a blog or CMS to your website.",https://github.com/buttercms/buttercms-ruby,Ruby,ButterCMS,https://buttercms.com/docs/api/
20,,Profiles,04.24.2018,https://www.programmableweb.com/sdk/adobe-audience-manager-ios-sdk," The Adobe Audience Manager iOS SDK is available to access Audience Manager Methods.
Requires Adobe Cloud subscription for API and SDK access.",,Objective-C,Adobe,https://marketing.adobe.com/resources/help/en_US/mobile/ios/amm.html
21,,Profiles,04.24.2018,https://www.programmableweb.com/sdk/adobe-audience-manager-android-sdk, The Adobe Audience Manager Android SDK is available to access Manager Configuration and Manager Methods features. Requires Adobe Cloud subscription for API and SDK access.,,Java,Adobe,https://marketing.adobe.com/resources/help/en_US/mobile/android/audience_manager.html
22,,Electronic Signature,04.24.2018,https://www.programmableweb.com/sdk/adobe-sign-javascript-sdk, The Adobe Sign JavaScript SDK is available to invoke the Adobe Sign APIs from JavaScript applications running on Node.js. Adobe Cloud membership might be required.,,JavaScript,Adobe,https://www.adobe.io/apis/documentcloud/sign/docs/developer-guide/using-javascript-sdk.html
23,,Electronic Signature,04.24.2018,https://www.programmableweb.com/sdk/adobe-sign-java-sdk, The Adobe Sign Java SDK integrates the Adobe Sign RESTful web service into client applications by wrapping the REST API functionality. The repository contains Adobe Sign’s SDK in Java and samples for these APIs. Adobe Cloud membership might be required.,,Java,Adobe,https://github.com/adobe-sign/AdobeSignJavaSdk
24,,PDF,04.24.2018,https://www.programmableweb.com/sdk/adobe-acrobat-javascript-sdk, The Adobe Acrobat JavaScript SDK can be downloaded to create software that interacts with Acrobat technology. Requires Adobe Cloud subscription for API and SDK access.,,JavaScript,Adobe,https://help.adobe.com/en_US/acrobat/acrobat_dc_sdk/2015/HTMLHelp/index.html#t=Acro12_MasterBook%2FSamples_JavaScript%2FAddSignature.htm
25,,PDF,04.24.2018,https://www.programmableweb.com/sdk/adobe-acrobat-mac-objective-c-sdk, The Adobe Acrobat Mac Objective-C SDK is available to create software that interacts with Acrobat technology. Requires Adobe Cloud subscription for API and SDK access.,,Objective-C,Adobe,https://www.adobe.io/apis/documentcloud/acrobat/docs.html
26,MoneyBird REST API,"Enterprise, Billing, Invoicing, Management",04.24.2018,https://www.programmableweb.com/sdk/moneybird-php-sdk, The MoneyBird PHP SDK allows developers to access the MoneyBird API using PHP code.,https://github.com/TriPSs/Moneybird-API,PHP,Independent Developer,https://tripss.github.io/Moneybird-API/
27,MoneyBird REST API,"Enterprise, Billing, Invoicing, Management",04.24.2018,https://www.programmableweb.com/sdk/moneybird-c-sdk-springit, The MoneyBird C# SDK by SpringIT allows developers to integrate the MoneyBird API v2 into their C# applications.,https://www.nuget.org/packages/MoneySharp/,C#,,https://github.com/SpringIT/moneysharp
28,MoneyBird REST API,"Enterprise, Billing, Enterprise, Management",04.24.2018,https://www.programmableweb.com/sdk/moneybird-php-sdk-emile-bons, The MoneyBird PHP SDK by Emile Bons allows developers to access the MoneyBird API v2 using PHP code.,,PHP,Independent Developer,https://github.com/EmileBons/moneybird-com-php-api
29,MoneyBird REST API,"Enterprise, Billing, Invoicing, Management",04.24.2018,https://www.programmableweb.com/sdk/moneybird-nodejs-sdk-ren%C3%A9-v-sweeden, The MoneyBird Node.js SDK by René v. Sweeden allows developers to integrate the MoneyBird API into their Node.js applications. This SDK is installed via npm.,,"JavaScript, Node.js",Independent Developer,https://github.com/renedx/node-moneybird
30,MoneyBird REST API,"Enterprise, Billing, Invoicing, Management",04.24.2018,https://www.programmableweb.com/sdk/moneybird-python-sdk-jan-jelle-kester, The MoneyBird Python SDK by Jan-Jelle Kester allows developers to integrate the MoneyBird API into their Python 3 applications.,,Python,Independent Developer,https://github.com/jjkester/moneybird-python
31,MoneyBird REST API,"Enterprise, Billing, Invoicing, Management",04.24.2018,https://www.programmableweb.com/sdk/moneybird-ruby-sdk-maarten-van-vliet, The MoneyBird Ruby SDK by Maarten van Vliet is a gem that allows developers to integrate the MoneyBird API into their Ruby applications.,,Ruby,Independent Developer,https://github.com/maartenvanvliet/moneybird
32,InPlayer REST API,"eCommerce, Monetization, Payments, Subscriptions, Video",04.24.2018,https://www.programmableweb.com/sdk/inplayer-php-sdk, The InPlayer PHP SDK allows developers to access the InPlayer API using PHP code.,,PHP,InPlayer,https://github.com/inplayer-org/inplayer-php-sdk
33,InPlayer REST API,"eCommerce, Monetization, Payments, Subscriptions, Video",04.24.2018,https://www.programmableweb.com/sdk/inplayer-php-sdk-maximilian-strehse, The InPlayer PHP SDK by Maximilian Strehse allows developers to access the InPlayer API using PHP code. This SDK is installed via Composer.,,PHP,Independent Developer,https://github.com/mstrehse/inplayer-php
34,InPlayer REST API,"eCommerce, Monetization, Payments, Subscriptions, Video",04.24.2018,https://www.programmableweb.com/sdk/inplayer-javascript-sdk, The InPlayer JavaScript SDK allows developers to integrate the InPlayer API into their JavaScript applications. This SDK is installed via npm.,,JavaScript,InPlayer,https://github.com/inplayer-org/inplayer.js
35,Merriam.IO REST API v1.0,"Languages, Translation",04.23.2018,https://www.programmableweb.com/sdk/merriamio-java-sdk," The Merriam.IO Java SDK is a client library to access the Merriam REST APIs. The API is a Translation and Language Detection Cloud service based on Google Translate. It allows you to detect languages of a text string to translate an approximate list of 180 of languages. Merriam.IO provides a way to detect the language of a text string, analyze requests quotas, detect languages of multiple text strings, and more.",https://github.com/MerriamIO/merriam-java,Java,Merriam,https://github.com/MerriamIO/api-documentation
36,Merriam.IO REST API v1.0,"Languages, Translation",04.23.2018,https://www.programmableweb.com/sdk/merriamio-python-sdk," The Merriam.IO Python SDK is a client library to access the Merriam REST APIs. The API is a Translation and Language Detection Cloud service based on Google Translate. It allows you to detect languages of a text string to translate an approximate list of 180 of languages. Merriam.IO provides a way to detect the language of a text string, analyze requests quotas, detect languages of multiple text strings, and more.",https://github.com/MerriamIO/merriam-python,Python,Merriam,https://github.com/MerriamIO/api-documentation
37,,PDF,04.23.2018,https://www.programmableweb.com/sdk/adobe-acrobat-windows-c-sdk, The Adobe Acrobat Windows C SDK provides documentation for developers who create software that interacts with Acrobat technology. Requires Adobe Cloud subscription for API and SDK access.,,C,Adobe,https://www.adobe.io/apis/documentcloud/acrobat/docs.html
38,Adobe Creative Cloud Indirect API,Cloud,04.23.2018,https://www.programmableweb.com/sdk/adobe-creative-javascript-sdk, The Adobe Creative JavaScript SDK Creative SDK is available to build a Creative SDK integration for web services. Requires Adobe Cloud subscription for API and SDK access.,http://creativesdk.github.io/#webguidesandrepos,JavaScript,Adobe,http://creativesdk.github.io
39,Adobe Creative Cloud Indirect API,Cloud,04.23.2018,https://www.programmableweb.com/sdk/adobe-creative-android-sdk, The Adobe Creative Android SDK is available to build a Creative SDK integration for Android devices. Requires Adobe Cloud subscription for API and SDK access.,http://creativesdk.github.io/#androidguidesandrepos,Java,Adobe,http://creativesdk.github.io
40,Adobe Creative Cloud Indirect API,Cloud,04.23.2018,https://www.programmableweb.com/sdk/adobe-creative-ios-sdk, The Adobe Creative iOS SDK is available to build a Creative SDK integration. Requires Adobe Cloud subscription for API and SDK access.,http://creativesdk.github.io/#iosguidesandrepos,Objective-C,Adobe,http://creativesdk.github.io
41,,Art,04.23.2018,https://www.programmableweb.com/sdk/adobe-illustrator-c-sdk, The Adobe Illustrator C++ SDK enables developers to create plug-ins that extend the functionality of Adobe Illustrator CC 2017.,,C++,Adobe,https://www.adobe.com/devnet/illustrator/sdk.html#!&from_ims=true&old_hash=&api=logout
42,Merriam.IO REST API v1.0,"Languages, Translation",04.23.2018,https://www.programmableweb.com/sdk/merriamio-php-sdk," The Merriam.IO PHP SDK is a client library to access the Merriam REST APIs. The API is a Translation and Language Detection Cloud service based on Google Translate. It allows you to detect languages of a text string to translate an approximate list of 180 of languages. Merriam.IO provides a way to detect the language of a text string, analyze requests quotas, detect language of multiple text strings, and more.",https://github.com/MerriamIO/merriam-php,PHP,Merriam,https://github.com/MerriamIO/api-documentation
43,Merriam.IO REST API v1.0,"Languages, Translation",04.23.2018,https://www.programmableweb.com/sdk/merriamio-ruby-sdk," The Merriam.IO Ruby SDK is a Client Library to access the Merriam REST APIs. The API is a Translation and Language Detection Cloud service based on Google Translate. It allows you to detect languages of a text string to translate an approximate list of 180 of languages. Merriam.IO provides a way to detect the language of a text string, analyze requests quotas, detect languages of multiple text strings, and more.",https://github.com/MerriamIO/merriam-ruby,Ruby,Merriam,https://github.com/MerriamIO/api-documentation
44,,Digital Asset Management,04.23.2018,https://www.programmableweb.com/sdk/adobe-bridge-macos-c-sdk," The Adobe Bridge macOS C SDK responds to events, customizes object inspectors, and works with thumbnails. Automate complex tasks for Adobe Bridge. Requires Adobe Cloud subscription for API and SDK access.",,C,Adobe,https://console.adobe.io/downloads/br
45,,Digital Asset Management,04.23.2018,https://www.programmableweb.com/sdk/adobe-bridge-windows-c-sdk," The Adobe Bridge Windows C SDK responds to events, customizes object inspectors, and works with thumbnails. Automate complex tasks for Adobe Bridge. Requires Adobe Cloud subscription for API and SDK access.",,C,Adobe,https://console.adobe.io/downloads/br
46,,Audio,04.23.2018,https://www.programmableweb.com/sdk/adobe-audition-macos-c-sdk," The Adobe Audition macOS C SDK can be used to build plug-ins and panels that support file formats, sync with external control hardware, manipulate multitrack sessions, manage metadata, connect to the web, and preview footage and control playback. Available in Windows and macOS. Requires Adobe Cloud subscription for API and SDK access.",,C,Adobe,https://console.adobe.io/downloads/au
47,Merriam.IO REST API v1.0,"Languages, Translation",04.23.2018,https://www.programmableweb.com/sdk/merriamio-nodejs-sdk," The Merriam.IO NodeJS SDK is a Client Library to access the Merriam REST APIs. The API is a Translation and Language Detection Cloud service based on Google Translate. It allows you to detect languages of a text string to translate an approximate list of 180 of languages. Merriam.IO provides a way to detect the language of a text string, analyze requests quotas, detect language of multiple text strings, and more.",https://github.com/MerriamIO/merriam-node,Node.js,Merriam,https://github.com/MerriamIO/api-documentation
48,,Audio,04.23.2018,https://www.programmableweb.com/sdk/adobe-audition-windows-c-sdk," The Adobe Audition Windows C SDK can be used to build plug-ins and panels that support file formats, sync with external control hardware, manipulate multitrack sessions, manage metadata, connect to the web, and preview footage and control playback. Requires Adobe Cloud subscription for API and SDK access.",,C,Adobe,https://console.adobe.io/downloads/au
49,,Design,04.23.2018,https://www.programmableweb.com/sdk/adobe-indesign-server-c-sdk, The Adobe InDesign Server C++ SDK allows integrating web functionality and program extensions across Creative Cloud apps. Requires Adobe Cloud subscription for API and SDK access.,,C++,Adobe,https://console.adobe.io/downloads/id
50,,Design,04.23.2018,https://www.programmableweb.com/sdk/adobe-indesign-plugin-c-sdk, The Adobe InDesign Plugin C++ SDK allows integrating web functionality and program extensions across Creative Cloud apps. Requires Adobe Cloud subscription for API and SDK access.,,C++,Adobe,https://console.adobe.io/downloads/id
51,,Images,04.23.2018,https://www.programmableweb.com/sdk/adobe-photoshop-c-sdk, The Adobe Photoshop C++ SDK enables to create plugins and panels for customization and automation when editing images and photos in Photoshop. Requires Adobe Cloud subscription for API and SDK access.,,C++,Adobe,https://console.adobe.io/downloads/ps
52,CMaps Analytics Indirect API v4,"Mapping, Visualizations",04.23.2018,https://www.programmableweb.com/sdk/cmaps-analytics-javascript-sdk," The CMaps Analytics JavaScript SDK adds a compatible mapping service which allows the visualization of assets, people, events, and territories. Metadata can be formatted in XML or JSON.",,JavaScript,,https://cmapsconnect.com/designerapp/api/ref/centigon.locationIntelligence.CMapAnalytics.html
53,,Video,04.23.2018,https://www.programmableweb.com/sdk/adobe-premiere-pro-c-sdk," The Adobe Premiere Pro C++ SDK allows automating complex tasks, adding custom panels, supporting new file formats and codecs, designing new effects, and integrating hardware. Requires Adobe Cloud subscription for API and SDK access.",,C++,Adobe,https://console.adobe.io/downloads/pr
54,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-elixir-sdk-arthur-m-coll%C3%A9, The CoinMarketCap Elixir SDK by Arthur M. Collé allows developers to integrate the CoinMarketCap API into their Elixir applications.,,Elixir,Independent Developer,https://github.com/arthurcolle/CoinMarketCap.ex
55,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-go-sdk-shaun-morrow, The CoinMarketCap Go SDK by Shaun Morrow allows developers to integrate the CoinMarketCap API into their Go applications. Usage examples are included in the documentation.,,Go,Independent Developer,https://github.com/shaunmza/coinmarketcap
56,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-python-sdk-mharvilla, The CoinMarketCap Python SDK by mharvilla allows developers to integrate the CoinMarketCap API into their Python applications. This SDK was set up using PyScaffold 2.5.7.,,Python,Independent Developer,https://github.com/mharvilla/crypto
57,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-net-sdk-ryan-l, The CoinMarketCap .NET SDK by Ryan L. allows developers to integrate Dogecoin values and stats from the CoinMarketCap API into their C#/.NET applications.,,".Net, C#",Independent Developer,https://github.com/MTS11648/Dogecoin-Live-Updater
58,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-swift-sdk-kuyawa-kata, The CoinMarketCap Swift SDK by Kuyawa Kata allows developers to integrate the CoinMarketCap API's methods for tracking altcoins into their Swift applications.,,Swift,Independent Developer,https://github.com/kuyawa/Altcoins
59,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-wordpress-php-sdk-alpual, The CoinMarketCap Wordpress PHP SDK by alpual is a Wordpress plugin that allows developers to integrate the CoinMarketCap API into their Wordpress sites using PHP code.,,PHP,Independent Developer,https://github.com/alpual/coinvis
60,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-python-sdk-bobbysto, The CoinMarketCap Python SDK by bobbysto allows developers to integrate the CoinMarketCap API into their Python applications.,,Python,Independent Developer,https://github.com/bobbysto/python-coinmarketcap
61,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-python-sdk-ruan-bekker, The CoinMarketCap Python SDK by Ruan Bekker allows developers to get information from the CoinMarketCap API for use in their Python applications.,,Python,Independent Developer,https://github.com/ruanbekker/faas-coinmarketcap
62,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-c-sdk-raghupallavi, The CoinMarketCap C# SDK by raghupallavi allows developers to integrate the CoinMarketCap API into their C# applications.,,C#,Independent Developer,https://github.com/raghupallavi/CoinMarketCap-CSharp-Api
63,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-python-sdk-stephen-l, The CoinMarketCap Python SDK by stephen-l allows developers to integrate the CoinMarketCap API into their Python applications in the form of a cryptocurrency ticker.,,Python,Independent Developer,https://github.com/stephen-l/CryptoTicker
64,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-python-sdk-cryptodroid, The CoinMarketCap Python SDK by Cryptodroid allows developers to use the CoinMarketCap API to display the market cap and daily volume of cryptocoins from their Python applications.,,Python,Independent Developer,https://github.com/cryptodroid-litecoin/Coinmarketcap-graph
65,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-reactjs-sdk-gwolf2, The CoinMarketCap ReactJS SDK by gwolf2 allows developers to use the CoinMarketCap API to display the prices for top cryptocurrencies in their applications built with the React JavaScript library.,,JavaScript,Independent Developer,https://github.com/gwolf2/crypto-prices
66,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-go-sdk-decarium, The CoinMarketCap Go SDK by Decarium allows developers to integrate the CoinMarketCap API into their Go applications.,,Go,,https://github.com/Decarium/go-coinmarketcap
67,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-net-sdk-scott-christian, The CoinMarketCap .NET SDK by Scott Christian allows developers to use the CoinMarketCap API to retrieve cryptocurrency values in USD from their C#/.NET applications.,,".Net, C#",Independent Developer,https://github.com/dezryth/ccticker
68,CoinMarketCap REST API v2.0,"Cryptocurrency, Financial",04.21.2018,https://www.programmableweb.com/sdk/coinmarketcap-graphql-sdk-arnaud-christ, The CoinMarketCap GraphQL SDK by Arnaud Christ allows developers to access the CoinMarketCap API using the GraphQL query language.,,Unspecified,Independent Developer,https://github.com/Onra/graphql-coinmarketcap
