,Url,Description,Topics,Stars
0,https://github.com/itsmuriuki/Predicting-House-prices.git,This project applies basic machine learning concepts on Ames Housing dataset to predict the selling price of a new home.,,14
0,https://github.com/The-Exchange-Fannie-Mae/theexchange-python3-clients.git,"The python3 client library includes code samples to authenticate, authorize, submit, and process requests for the Manufactured Housing, Loan Limits, and Housing Pulse products on The Exchange® by Fannie Mae.",,14
0,https://github.com/eliekawerk/Real_Estate_Tycoon_project.git,Predict Housing Prices using Machine Learning.,"regression,machine-learning,data-science",14
0,https://github.com/Phyks/Flatisfy.git,Flatisfy is your new companion to ease your search of a new housing :),,14
0,https://github.com/cjbarber/BayAreaHousing.git,A guide to housing in the San Francisco Bay Area.,,14
0,https://github.com/The-Exchange-Fannie-Mae/theexchange-getting-started.git,"Provides an overview of The Exchange® by Fannie Mae and tips for getting started, including how to sign up, sign in, and try out our APIs and applications that address key housing industry challenges with data solutions.",,14
0,https://github.com/LocknutBushing/sprydrive.git,"{""SpryDrive is an affordable actuator based on the quasi-direct drive (QDD) scheme. It is composed of a brushless outrunner motor, a low-cost metal gearbox, and a 3D-printed housing. Inspired by Gabrael Levine's OpenTorque actuator, but takes up less volume. The lower cost of the smaller bearing makes up for the added cost of the steel gears. Output Backlash: ~0.13 degree  Gear Ratio: 7:1  Motor: Herlea X8318S or Turnigy 9235""}",,14
0,https://github.com/VinylFox/baltimorevacants.git,Web Site for Baltimore Vacant Housing Listings,,12
0,https://github.com/tomsharp/SVR.git,Introduction Support Vector Regression using the Boston Housing data set,,12
0,https://github.com/HumanCellAtlas/data-bundle-examples.git,A repository housing metadata and data files (or links to data files) that are being prepared as sample data bundles for various uses.,,12
0,https://github.com/phackt/mitm.git,"{""Repository housing my 'man in the middle' project dealing with mitmproxy (Defeating HTTPS/HSTS, JS injection, DNS spoofing)""}",,12
0,https://github.com/justinwoo/housing-costs-maps.git,"demo showing random housing costs from around the world (through a variety of channels: expedia hotels, same day check-ins, airbnbs, student dormitories).  uses cyclejs drivers to drive the charts",,12
0,https://github.com/lmcintyre/FFXIVHousingSim.git,A housing simulator built in Unity for Final Fantasy FFXIV housing,,11
0,https://github.com/datakind/Mar21-housing-insecurity.git,"Housing insecurity is a looming crisis in the U.S. Nearly 5 million Americans lose their homes through eviction and foreclosure. Volunteers will derive insights, create visualizations, and recommend action for two U.S. localities - Hillsborough County, FL and NYC.",,11
0,https://github.com/MainakRepositor/Webtools-Warehouse.git,"Housing many web components of html, css and js",,11
0,https://github.com/cfpb/django-hud.git,⚠**DEPRECATED**⚠ JSON API of housing counselor data,,10
0,https://github.com/webtrainer-in/HSPA.git,Housing Single Page Application,,10
0,https://github.com/Salesforce-org-Impact-Labs/01HousingandHomelessness.git,Impact Lab - Housing & Homelessness,,10
0,https://github.com/topepo/AmesHousing.git,Ames IA Housing data from De Cock (2011),,10
0,https://github.com/TransgenderHousingRelief/TransgenderHousingRelief.git,"Trans, intersex, and gender nonconforming emergency and long term housing project","housing-affordability,housing,transgender,intersex,website,javascript,reactjs,react,nodejs,node,express,expressjs,mongodb,mongoose,housing-crisis,jsx,html,lgbt,lgbti,queer",10
0,https://github.com/saurav-joshi/statistical-inferences.git,Evaluate Boston housing data set using statistical inferences Clone the repository and navigate to the downloaded folder.,,10
0,https://github.com/rochiecuevas/shared_accommodations.git,Exploration of the impact of the peer-to-peer short-term rental industry to the housing market in San Francisco,"python,pandas,housing-prices,short-term-rental",10
0,https://github.com/briansuda/Icelandic-Housing-Prices.git,Housing prices and lat/lon for every property in Iceland,,10
0,https://github.com/apenwarr/simhousing.git,A surprisingly poor simulator of Silicon Valley housing prices.,,10
0,https://github.com/aspc/mainsite.git,"The code powering the ASPC main site (including menus, course scheduler, sagebooks, and housing reviews).","students,django,review,menus",9
0,https://github.com/cezannec/ML-microservice-kubernetes.git,"Deploying a containerized machine learning app, which estimates housing prices, using Docker and Kubernetes (locally).",,9
