,Description,Category,Submitted,Meta_Url,Related APIs,Categories,URL,Company,App Type
107,"Collection site where users can post things they collect, have, or want to trade. Uses RapLeaf as a feedback and reputation system.",Collecting,08.25.2006,https://www.programmableweb.com/mashup/iswapyou,RapLeaf,"Collecting, eCommerce",http://www.iswapyou.com,,
108,"Orginalsignal.com aggregates the 15 most popular web 2.0 weblogs like TechCrunch, ReadWriteWeb, Solution Watch, 37signals, eHub, GigaOM etc.",Aggregation,08.25.2006,https://www.programmableweb.com/mashup/original-signal,,"Aggregation, News Services",http://web20.originalsignal.com,,
109,An auto-tagging service that allows sites to add their own tag clouds.,Search,08.25.2006,https://www.programmableweb.com/mashup/zoomclouds,Yahoo Term Extraction,Search,http://zoomclouds.com,,
110,Maps postal codes to geographical coordinates and shows them on a map.,Mapping,08.24.2006,https://www.programmableweb.com/mashup/postal-code-mapper,"Google Maps, GeoNames","Mapping, Reference",http://mnankman.home.xs4all.nl/Web20Stuff/PCMapper.html,,
111,A Google guessing game. Look at this montage of images from Google Image Search and try to guess what keyword make up the image.,Photos,08.23.2006,https://www.programmableweb.com/mashup/guess-google,,"Photos, Search",http://grant.robinson.name/projects/guess-the-google/,,
112,Search Zooomr tags from your cell phone. Get a list of upto 10 photos on your WAP capable mobile device.,Mobile,08.22.2006,https://www.programmableweb.com/mashup/wap-interface-to-zooomr,411Sync,"Mobile, Photos, Messaging",http://www.411sync.com/cgi-bin/search_api?query=zooomrtag%20snake,,
113,"The Internet TV charts tracks the most popular online video clips each week from four leading Internet TV sites. All the best video clips, on one page.",Video,08.22.2006,https://www.programmableweb.com/mashup/worldtv-internet-tv-charts,YouTube,"Video, Movies, Celebrities",http://worldtv.com/charts/,,
114,Interactive Google Map of the Montreal subway system with links to the Montreal Transit Website.,Transportation,08.21.2006,https://www.programmableweb.com/mashup/montreal-subway-map,Google Maps,"Transportation, Canadian, Canadian, Mapping, Transportation",http://www.videomashups.ca/montreal/subwaymap.php,,
115,This mashup plots US Environmental Protection Agency data on a Google Map. Ability to search by location.,Mapping,08.18.2006,https://www.programmableweb.com/mashup/find-pollution-map,Google Maps,"Mapping, Environment",http://findpollution.org/,,
116,"Cool way to create and save your own hybrid maps using several mapping APIs. This mashup layers Google, Yahoo, MS Virtual Earth, and Terraserver maps into one interface - similar to the way Photoshop layers work.",Mapping,08.17.2006,https://www.programmableweb.com/mashup/ocarto-meta-map-mashup,"Google Maps, Microsoft Bing Maps, Yahoo Maps",Mapping,http://www.ocarto.com/,,
117,"Life2Life is a real store in a virtual world. Uses the Amazon and SecondLife APIs to allow you to shop in virtual space. This link brings you to the story about it, you need Second Life to see it in action.",eCommerce,08.17.2006,https://www.programmableweb.com/mashup/life2life-virtual-shopping,"Amazon Product Advertising, SecondLife",eCommerce,http://aws.typepad.com/aws/2006/08/improved_amazon.html,,
118,"A Google Maps mashup for finding golf courses in Germany with course details and simple rating. Enter a German zip or a German city to check it out, eg. Munich.",German,08.16.2006,https://www.programmableweb.com/mashup/golfplatzfinder,Google Maps,"German, Sports, Mapping, Sports",http://www.golfplatzfinder.de,,
119,"loc.alize.us displays a massive amount of photos on a highly interactive world map. Explore photos from everyones places, selected topics or people you know.",Photos,08.16.2006,https://www.programmableweb.com/mashup/loc.alize.us-flickr-mapped,"Flickr, Google Maps, GeoNames","Photos, Mapping",http://loc.alize.us/,,
120,"Easy to use tool to build a street map showing one location, eg. location of a business.",Mapping,08.16.2006,https://www.programmableweb.com/mashup/mapgenerator,Google Maps,"Mapping, Tools",http://www.mapgenerator.us,,
121,"Washington DC city and transit guide Google Maps mashup. Metro Links also combines blog postings from Window Shopper, Free Ride and Top Stops.",Mapping,08.15.2006,https://www.programmableweb.com/mashup/metro-links-dc,Google Maps,"Mapping, News Services, Transportation, Mobile",http://googlemapsmania.blogspot.com/2006/05/washington-dc-city-transit-guide.html,,
122,Share your location in real-time using Mologogo. A free service that will track your friends GPS-enabled cell phones from another phone or on the web. With various social networking features.,Mapping,08.15.2006,https://www.programmableweb.com/mashup/mologogo,Google Maps,"Mapping, Mobile",http://www.mologogo.com,,
123,"Mobile GMaps is an application that displays Google Maps, Yahoo Maps, Windows Live Local and Ask.com Maps and satellite imagery on Java J2ME-enabled mobile phones, PDAs and other devices.",Mapping,08.15.2006,https://www.programmableweb.com/mashup/mobile-gmaps,"Google Maps, Microsoft Bing Maps, Yahoo Maps","Mapping, Mobile, Travel",http://www.mgmaps.com,,
124,"Plazes adds physical presence to the web. The Plazes website automatically detects your location and connects you to people and places nearby. See people in your area, discover other locations and follow the whereabouts of your friends.",Mapping,08.15.2006,https://www.programmableweb.com/mashup/plazes,"Google Maps, Plazes",Mapping,http://plazes.com/plazes_users/sign_in,,
125,Great mashup: video of racing through Paris in one window while course is drawn realtime on a map in another. In 1978 filmmaker Claude Lelouch put a gyro-stabilized camera on a Ferrari 275 GTB with a professional Formula 1 racer drive at breakneck speed.,Mapping,08.14.2006,https://www.programmableweb.com/mashup/rendezvous-video-map,Google Maps,"Mapping, French, Video",http://bhendrix.com/wall/Gmaps_GVideo_Mashup_Rendezvous.html,,
126,"A collection of stuff to do with Flickr image manipulation, community based photo search engine and a system to print photos on shirts, mugs, and stickers.",Photos,08.13.2006,https://www.programmableweb.com/mashup/dumpr.net,"Flickr, del.icio.us, Cafe Press","Photos, eCommerce",http://www.dumpr.net,,
127,YouTube meets Google Maps. A real estate listings service that streams videos of properties on sale inside Google map,Video,08.13.2006,https://www.programmableweb.com/mashup/gootube,"Google Maps, YouTube","Video, Real Estate, Mapping",http://www.gootube.net,,
128,"Save some money, get the latest deals from SecretPrices.com right on your cell phone via SMS, email or WAP. Configure alerts and get notified as new deals are posted.",eCommerce,08.12.2006,https://www.programmableweb.com/mashup/secretprices.com-deals-phone,411Sync,"eCommerce, Mobile, Messaging",http://www.411sync.com/cgi-bin/search_api?query=secretprices,,
129,"A better search for Flickr. Uses special processing to find for more than just what you search for. Searching for music will not just look for that word but also for concert, band, ipod and other related concepts.",Photos,08.12.2006,https://www.programmableweb.com/mashup/flickrstorm,Flickr,"Photos, Search",http://www.zoo-m.com/flickr-storm/,,
130,"Mashes up articles from several marketplaces like ebay, Amazon or ricardo.ch, a Swiss auction platform, and displays it on a map. Uses Ip Geo-Information to display initial map view.",eCommerce,08.11.2006,https://www.programmableweb.com/mashup/velyoo-local-marketplaces,"Amazon Product Advertising, eBay, Google Maps, hostip.info","eCommerce, Auctions, Mapping",http://www.velyoo.com/ch/motorraeder/in_meiner_naehe_7341.aspx,,
131,"WikiMapia is a project to describe the whole planet Earth. Done as a community-built geographic WikiPedia. Just move the map to find interesting places, click on rectangles, create your own.",Mapping,08.11.2006,https://www.programmableweb.com/mashup/wikimapia,Google Maps,"Mapping, Wiki",http://www.wikimapia.org/,,
132,"Search and browse real time apartment listings from your cell phone, SMS, email and WAP. View what is available in the market. Configure alerts and get notified as listings change.",Messaging,08.11.2006,https://www.programmableweb.com/mashup/real-time-apartment-listings,411Sync,"Messaging, Real Estate, Mobile",http://www.411sync.com/cgi-bin/search_api?query=apartment%2098102,,
133,Pin point the locations of aviation art prints.,Mapping,08.10.2006,https://www.programmableweb.com/mashup/avi-art-aviation-art-maps,Google Maps,"Mapping, Air Travel, Art, England",http://www.aviartnutkins.com/locate.php,,
134,"Via the 411Sync.com service you have a choice of searching 411Sync queries, Web, RSS, Blogs, News and now also Wikipedia.",Search,08.10.2006,https://www.programmableweb.com/mashup/phone-search-wikipedia,411Sync,"Search, Reference, Mobile",http://wap.411sync.com/,,
135,"A freely browsable mapping database of over 130,000 US public and private elementary and secondary schools .
You can map all the schools in a particular zip code of by freetext search in a particular state.",Education,08.09.2006,https://www.programmableweb.com/mashup/easy-school-search,Google Maps,"Education, Mapping",http://www.easyschoolsearch.com,,
136,Map based apartment and housing search with custom Flash based map.,Mapping,08.09.2006,https://www.programmableweb.com/mashup/hotpads,Yahoo Geocoding,"Mapping, Real Estate, Search",http://hotpads.com/,,
137,Korean mashup with Naver maps and Google satellite photos.,Mapping,08.09.2006,https://www.programmableweb.com/mashup/create-map-korea,"Google Maps, Naver","Mapping, Korean",http://map.creation.net,,
138,"Clockr uses random digit images from Flickr to display the current time. Click on a number to change the image, doubleclick it to view the full image. Use the mouse wheel to cycle through.",Photos,08.08.2006,https://www.programmableweb.com/mashup/clockr,Flickr,Photos,http://www.quasimondo.com/clockr.php,,
139,"Google Map of strip clubs across the United States. Adult content, Not Safe For Work, NSFW.",Mapping,08.07.2006,https://www.programmableweb.com/mashup/strip-clubs-map,Google Maps,Mapping,http://stripclubmap.com/,,
140,"Frame an ecard using this web tool using photos from your own computer, from a remote site using a web address or from your Flickr account. Then send it via email as an ecard or save it to your Flickr account.",Photos,08.07.2006,https://www.programmableweb.com/mashup/frameshow.com-ecards,Flickr,Photos,http://www.frameshow.com/ecards.htm,,
141,Goggles is a very fun and creative flight simulator built on top of Google Maps. Pick from one of five cities and go. Change altitude and direction using the arrow keys.,Mapping,08.07.2006,https://www.programmableweb.com/mashup/google-maps-flight-simulator,Google Maps,"Mapping, Games",http://www.isoma.net/games/goggles.html,,
142,Choose a London Underground station to see nearby hotels.,Transportation,08.05.2006,https://www.programmableweb.com/mashup/tubehotels.com,"Google Maps, sletoh.com","Transportation, Transportation, Mapping, England, Hotels",http://www.TubeHotels.com,,
143,WAP based interface to daily photo highlights from Yahoo.,News Services,08.04.2006,https://www.programmableweb.com/mashup/daily-yahoo-photo-highlights,"Yahoo Search, 411Sync","News Services, Photos, Mobile",http://www.411sync.com/cgi-bin/search_api?query=daily,,
144,"Create and share maps to places near your favorite NFL stadium, including tailgates, restaurants, clubs, and seats.",Mapping,08.04.2006,https://www.programmableweb.com/mashup/nfl-fan-mapping-site,Google Maps,"Mapping, Sports, Sports",http://nfl.MapGameDay.com,,
145,A site about unforgettable hotels. We use a Wordpress blog in order to present the news about the trendy and hip hotels.,Spanish,08.04.2006,https://www.programmableweb.com/mashup/hoosta,"Flickr, Google Maps, Map24 AJAX","Spanish, Italian, French, Travel, Mapping, England",http://www.hoosta.com,,
146,Homethinking monitors real estate transactions to know what each agent has done and also customer reviews about the job they did.,Real Estate,08.02.2006,https://www.programmableweb.com/mashup/homethinking,Yahoo Maps,"Real Estate, Mapping",http://www.homethinking.com,,
147,"Point your phone browser to 411sync, enter the keyword friendster followed by friendster ID and view all friends photos. You can also click on Search Images and Photos to search for images from many other sites.",Mobile,08.02.2006,https://www.programmableweb.com/mashup/photos-friendster-phone,,"Mobile, Photos, Search, Messaging",http://www.411sync.com/cgi-bin/search_api?what=&service=photos&type=friendster,,
148,"Just three steps allow you to ind where to recycle almost any product. Google Maps API with Ajax make it easy. The site has a ""search as you type"" feature and resizeable screen width.",Environment,08.01.2006,https://www.programmableweb.com/mashup/recycling-torrance-ca,Google Maps,Environment,http://www.recycletorrance.org,,
149,"BART station maps, schedules, timetables, and other details in a convenient Google Map",Transportation,07.31.2006,https://www.programmableweb.com/mashup/bart-maps,Google Maps,"Transportation, Mapping",http://www.acme.com/bart/,,
150,"Various user created maps. Some with interesting points of reference, like the Bermuda map.",Mapping,07.31.2006,https://www.programmableweb.com/mashup/mapicurious,Google Maps,Mapping,http://www.mapicurious.com,,
151,"Google map mashup of crime in Washington, DC.",Crime,07.31.2006,https://www.programmableweb.com/mashup/crimeindc.org,Google Maps,"Crime, Mapping",http://www.crimeindc.org,,
152,"Interactive listing of UK Motorsport venues - motor racing circuits, kart circuits, ovals, speedway venues, hillclimbs, sprints, airfields and more.",England,07.31.2006,https://www.programmableweb.com/mashup/raced-and-rallied-uk-motorsports,Google Maps,"England, Sports, Mapping",http://www.racedandrallied.com/motorsport-locations?catid=1,,
153,Geo localized eBay auctions in France.,French,07.30.2006,https://www.programmableweb.com/mashup/lokaliz,"eBay, Google Maps","French, Mapping, Auctions",http://www.lokaliz.com,,
154,"World Community, travel, photos, videos. Data from Yahoo Maps, Yahoo Travel, Flickr and YouTube.",Travel,07.30.2006,https://www.programmableweb.com/mashup/ojor.com,"Flickr, Yahoo Maps, YouTube, Yahoo Travel","Travel, Video, Photos, Mapping",http://www.ojor.com,,
155,"A single place to find everything you need when rushing to the airport and need parking. Find out which airport parking facility is closest to you or to the airport, which is cheapest.",Mapping,07.30.2006,https://www.programmableweb.com/mashup/airport-parking,Google Maps,"Mapping, Travel, Transportation, Air Travel, Auto, Parking",http://www.aboutairportparking.com/,,
156,"An interactive reality game that serve as a platform for community publishing, citizen media and 3D journalism.",Games,07.25.2006,https://www.programmableweb.com/mashup/claim-earth,Google Maps,"Games, Mapping",http://www.ClaimTheEarth.com,,
157,"Places on Cape Cod: Some are fishing spots, some have important historical significance, some are just about a specific spot on Cape Cod.",Travel,07.25.2006,https://www.programmableweb.com/mashup/cap-cod-maps,Google Maps,"Travel, Mapping",http://www.capelinks.com/cape-cod/maps/main/,,
158,"A map of crime in Richmond, Virginia's Church Hill Neighborhood going back to 2001.",Mapping,07.25.2006,https://www.programmableweb.com/mashup/church-hill-crime-map,Google Maps,"Mapping, Crime",http://www.chpn.net/maps/east_end_homicides_2010.php,,
159,"Stickymap.com, an interactive wiki-style map website, allows users to annotate map content by creating graphical points of interest.",Wiki,07.24.2006,https://www.programmableweb.com/mashup/stickymap.com,"Google Maps, Yahoo Geocoding, Yahoo Local Search","Wiki, Mapping",http://www.stickymap.com/,,
160,Interactive Map of golf courses worldwide. Golf Course Directory with satellite images and photos.,Sports,07.23.2006,https://www.programmableweb.com/mashup/golf-world-map,Google Maps,"Sports, Sports, Mapping",http://www.golfworldmap.com,,
161,5 planes taking off one after the other from the same runway in Atlanta. Click on the numbered markers to see the sequence. Not sure if they are same or different.,Travel,07.23.2006,https://www.programmableweb.com/mashup/analyzing-air-traffic-google-maps,Google Maps,"Travel, Mapping",http://www.mibazaar.com/maps/atlantaairtraffic.html,,
162,Search Amazon books with Singapore National Library Board catalogue information.,Reference,07.22.2006,https://www.programmableweb.com/mashup/bookjetty,Amazon A9 OpenSearch,"Reference, eCommerce, Books",http://www.bookjetty.com,,
163,"Google map of the new North Carolina greenway which connects Umstead park and Lake Crabtree trails to the Raleigh greenway system. Includes markers to access Flickr photos, descriptions, news, etc.",Cycling,07.21.2006,https://www.programmableweb.com/mashup/reedy-creek-greenway,Google Maps,"Cycling, Mapping",http://www.reedycreek.info,,
164,A useful mashup combining an ADSL availability checker with Google maps. Type in a UK postcode and a map is displayed showing the distance from that post code to the local telephone exchange. This distance is then used to calculate the maximum speed.,Mapping,07.21.2006,https://www.programmableweb.com/mashup/uk-broadband-world-0,Google Maps,"Mapping, England",http://www.ukbroadbandworld.com,,
165,"View the latest photos from events and artists from the Rolling Stone. Everyday, new photos. These photos can be viewed on all WAP capable phones.",Music,07.21.2006,https://www.programmableweb.com/mashup/rolling-stone-photos-phone,411Sync,"Music, Events, Mobile, Celebrities, Photos",http://www.411sync.com/cgi-bin/search_api?query=rolling,,
166,"Modeled off the classic educational number-munching game. Munch photos from the flickr database tagged with a particular word, and simultaneously contribute to a visual ranking system.",Photos,07.21.2006,https://www.programmableweb.com/mashup/photomunchrs,"Flickr, Google Gadgets","Photos, Games",http://imagine-it.org/flickr/PhotoMunchrs.html,,
167,"Map of Campus Hangouts near college campuses. Includes restaurants, bars, sports venues, museums, and more. Users can add their own listings as well.",Mapping,07.20.2006,https://www.programmableweb.com/mashup/college-toolkit,"Google Maps, Yahoo Geocoding, Yahoo Local Search","Mapping, Education",http://colleges.collegetoolkit.com/colleges/hangouts/washington_university_in_st_louis/179867.aspx,,
168,"Obtain WAP based real time traffic reports for Major US cities. Source: Traffic.com and Yahoo Traffic, with 411Sync.",Mobile,07.20.2006,https://www.programmableweb.com/mashup/realtime-traffic-phones,"411Sync, Yahoo Geocoding","Mobile, Transportation",http://www.411sync.com/cgi-bin/search_api?service=traffic&city=seattle&type=pulse,,
169,A Google Map showing the location for each of the wineries operating in Quebec with links to their websites and related wine information.,Food,07.19.2006,https://www.programmableweb.com/mashup/quebec-wineries-map,"Amazon Product Advertising, Google Search, Google Maps, Google AdSense","Food, Mapping, Wine, Canadian",http://www.quebecwines.com/qw_quebecwineriesmap.php,,
170,Top 99 Women as voted by readers and staff of Askmen Magazine.,TV,07.19.2006,https://www.programmableweb.com/mashup/top-99-women-google-maps,"Google Maps, Yahoo Geocoding","TV, Movies, Celebrities, Mapping",http://www.mibazaar.com/top99women/,,
171,Yoga directory that provides live maps in the listings.,Sports,07.19.2006,https://www.programmableweb.com/mashup/avid-yoga,Google Maps,"Sports, Mapping",http://www.avidyoga.com,,
172,Zoomf is a UK property search engine listing properties on a simple and intuitive Google Maps interface.,Real Estate,07.18.2006,https://www.programmableweb.com/mashup/zoomf-properties-to-let-uk,Google Maps,"Real Estate, England, Mapping",http://www.zoomf.com,,
173,"A canal journey planner, with virtual canal trips using Google maps and user contributed photos.",England,07.18.2006,https://www.programmableweb.com/mashup/canalplan-ac,Google Maps,"England, Travel, Mapping",http://canalplan.org.uk/,,
174,"If you are stuck downtown and need to find parking. Ask 411Sync and get back a list of all parking spots within a 1 mile radius. Use WAP, SMS or EMAIL. Just send the zip code. If using WAP, also see the spots on a small MAP.",Mobile,07.17.2006,https://www.programmableweb.com/mashup/find-parking-phone,"411Sync, Yahoo Map Image","Mobile, Messaging, Auto, Transportation, Auto, Parking",http://www.411sync.com/cgi-bin/search_api?query=parking%2094123,,
175,"Where science meets culture. The individual beads of the Phylotaxis represent an ever-changing zeitgeist of science news, populated automatically every few hours by a program that scours online news sources and blogs that focus on science.",Visualizations,07.17.2006,https://www.programmableweb.com/mashup/phylotaxis,,"Visualizations, News Services",http://www.phylotaxis.com/,,
176,"TrainCheck sends the next 3 train times at ANY stop in your metro to your SMS or email enabled cell phone. It is simple, fast, and free. Initially for Washington DC, SF and CalTrain.",Search,07.17.2006,https://www.programmableweb.com/mashup/traincheck,,"Search, Transportation",http://www.traincheck.com/,,
177,A free frequent-flyer mileage and point tracking site on the internet focused solely on tracking and managing rewards. Tools and services to make managing and redeeming miles and points easier.,Mapping,07.17.2006,https://www.programmableweb.com/mashup/mileguru,Google Maps,"Mapping, Travel",https://www.mileguru.com/default.aspx,,
178,TripCart is designed by travelers for travelers. We sort through the world of travel information to make it easy for you to plan the best possible trip.,Travel,07.16.2006,https://www.programmableweb.com/mashup/tripcart,Google Maps,"Travel, Mapping",http://www.tripcart.com,,
179,"10,000 sheep created by online workers. An Amazon Mechanical Turk application. Each worker was paid 2 cents US to draw a sheep facing left. Buy your favorite. Unlike anything before.",Visualizations,07.16.2006,https://www.programmableweb.com/mashup/sheep-market,Amazon Mechanical Turk,"Visualizations, Animals, Art",http://www.thesheepmarket.com/,,
180,View all your MySpace friends photos on a WAP capable phone. Enter your ID or your friends ID to see the photos. Click on photos to see friends friends.,Messaging,07.15.2006,https://www.programmableweb.com/mashup/myspace-photos-mobile-phones,411Sync,"Messaging, Photos, Mobile, Search",http://www.411sync.com/cgi-bin/search_api?query=friends%2048542135,,
181,Explore the sounds of New York City with this aural map from the New York Society for Acoustic Ecology. Audio is directly integrated into the map marker popups. Nicely done.,Audio,07.15.2006,https://www.programmableweb.com/mashup/soundseeker,Google Maps,"Audio, New York City, Mapping",http://www.soundseeker.org/,,
182,"Mashup on PhotoEnforced.com that plots the location of Red Light cameras in the Los Angeles area. There are also maps for other areas, including Northern California, San Diego, and Washington DC.",Photos,07.14.2006,https://www.programmableweb.com/mashup/los-angeles-red-light-cameras,Google Maps,"Photos, Transportation, Mapping",http://www.photoenforced.com/la.html,,
183,Mashup of Google Maps with the most recent venture capital deals and startups in Silicon Valley.,Financial,07.14.2006,https://www.programmableweb.com/mashup/silicon-valley-vc-funding,Google Maps,"Financial, Mapping",http://www.silicontap.com/intelligence/map/,,
184,A Google Maps mashup that allows you to calculate the per-passenger greenhouse gas emissions created by a commercial airline flight between any two airports.,Government,07.14.2006,https://www.programmableweb.com/mashup/air-travel-emissions-calculator,Google Maps,"Government, Travel, Mapping, Environment, Science",http://www.terrapass.com/individuals-families/carbon-footprint-calculator/#air,,
185,GmapWiki is A MapWiki System On Google Maps and a library of interesting satellite-photographed places for google earth.,Wiki,07.14.2006,https://www.programmableweb.com/mashup/gmapwiki.com,Google Maps,"Wiki, Mapping",http://www.gmapwiki.com,,
186,"Citysearch and Google Maps and Dodgeball and Yahoo Mobile Maps equals Mashup to plan bar-hopping routes, late-night food. With sharing and mobile integration.",Food,07.14.2006,https://www.programmableweb.com/mashup/pubwalk,"Google Maps, geocoder","Food, Mobile, Mapping, Search",http://www.pubwalk.com,,
187,"Setup wish lists of items you'd like to purchase, customize them with pictures and themes. Give them a password or leave them public and open them up for commenting. OS X users can use a dashboard widget to make a wishlist, and share it when its ready.",Lists,07.13.2006,https://www.programmableweb.com/mashup/your-wishlist.com,Amazon Product Advertising,"Lists, eCommerce",http://www.your-wishlist.com,,
188,"Nice, searchable database and map of renewable energy projects from around the world. Here is an opportunity to celebrate and learn about the impact individuals and organizations create a renewable energy community.",Mapping,07.11.2006,https://www.programmableweb.com/mashup/renewableplanet.com,Google Maps,"Mapping, Science, Energy",http://www.therenewableplanet.com/,,
189,Good mashup that plots fun and entertaining quotes from Overheard in New York on a Google Map.,Mapping,07.11.2006,https://www.programmableweb.com/mashup/overplot,Google Maps,"Mapping, New York City",http://persistent.info/overplot/,,
190,"Happy hour finder mashup with Google Maps. Happy hours sortable by drink specials, food specials, wifi, and patios. Also, what is happening right now.",Search,07.10.2006,https://www.programmableweb.com/mashup/unthirsty.com,"Google Maps, Yahoo Maps, Ontok","Search, Mapping, Food",http://www.unthirsty.com/,,
191,See what color is currently the favorite one for photos on Flickr. Histogram of color bars at top of page are based on the current sampling.,Photos,07.10.2006,https://www.programmableweb.com/mashup/favcol,Flickr,Photos,http://favcol.com/,,
192,Test your guessing skills and flickr picture choosing skills in this fun twist on pictionary. Beware -- some people tag photos quite liberally.,Photos,07.10.2006,https://www.programmableweb.com/mashup/flicktionary,"Flickr, Aonaware Dictionary","Photos, Games",http://imagine-it.org/flickr/flicktionary.htm,,
193,"Places 1,909,615 Cell Towers and Antennas onto Google Maps to determine cell reception in an area.",Mapping,07.10.2006,https://www.programmableweb.com/mashup/antennasearch.com,Google Maps,"Mapping, Mobile",http://www.antennasearch.com,,
194,"Italian real estate application using Google Maps with live completion geocoding, google earth integration, starrable posts, RSS feeds, lightboxed images, and YouTube videos.",Real Estate,07.10.2006,https://www.programmableweb.com/mashup/maiom-italy-real-estate,"Google Maps, YouTube","Real Estate, Mapping, Italian, Video, Photos",http://www.maiom.com/mappa/,,
195,Hotel and Air search for your mobile phone browser using the public Kayak API.,Mobile,07.10.2006,https://www.programmableweb.com/mashup/kayak-mobile,Kayak,"Mobile, Messaging, Travel",http://kayakmobile.com/,,
196,Wide selection of map and geographic data.,Mapping,07.10.2006,https://www.programmableweb.com/mashup/national-geographic-map-machine,GlobeXplorer,"Mapping, Reference",http://education.nationalgeographic.com/education/mapping/interactive-map/,,
197,Choose from over 20 creative styles for presenting your Flickr photos. Interesting variety. Creates clean urls for bookmarking and sharing.,Photos,07.10.2006,https://www.programmableweb.com/mashup/splashr,Flickr,Photos,http://splashr.com/,,
198,BuddyMapping.com allows you to create a custom google map your friends and internet buddies can add themselves too. It has a very nice live search feature and is fast compared to Frappr and other mapping sites.,Mapping,07.09.2006,https://www.programmableweb.com/mashup/buddymapping.com,"Google Maps, Yahoo Geocoding",Mapping,http://www.buddymapping.com/,,
199,"Interactive Maps for the Louisville Metro area - crimes, sex offenders, historic sites, traffic cams, restaurant health ratings, homes for sale.",Mapping,07.08.2006,https://www.programmableweb.com/mashup/louisville-metro-mapper,Google Maps,"Mapping, Crime",http://www.metromapper.org,,
200,"Search for Photos and Images on Flickr, Yahoo, Riya, Webshots and even News right from a WAP capable phone.",Photos,07.08.2006,https://www.programmableweb.com/mashup/wap-based-image-search,"Flickr, 411Sync, Yahoo Image Search, Riya, WebShots","Photos, Search, Mobile",http://www.411sync.com/photo_search.html,,
201,"Small flash app lets users write short stories, get auto-generated illustrations from Flickr photos, and play around with the results. Nicely done.",Photos,07.06.2006,https://www.programmableweb.com/mashup/flillustrator,Flickr,"Photos, Visualizations",http://www.imagine-it.org/flickr/flillustrator.htm,,
202,"The Community Broadband map was developed as an attempt to harness the collective effort of a large number of individual users of the Internet to produce, over time, a map of areas where high-speed connectivity is and is not located.",Mapping,07.06.2006,https://www.programmableweb.com/mashup/community-broadband-map,Google Maps,Mapping,http://www.ecorridors.vt.edu/maps/broadbandmap.php,,
203,"Use this WAP based interface to search for Events, Movies, Venues or lookup anything in your neighborhood. This interface can be used from any WAP capable phone.",Search,07.05.2006,https://www.programmableweb.com/mashup/wap-interface-to-local-search,"Upcoming.org, Eventful, Yahoo Search, Zvents, 411Sync","Search, Movies, Events, Mobile",http://www.411sync.com/local_search.html,,
204,"Bookalizer is a mashup of Amazon and Topicalizer to generate site related book ads. If you buy a book from an ad, the complete provision is given as a donation to a good cause. Similar to idea of Amazon self optimizing links. In German.",Books,07.05.2006,https://www.programmableweb.com/mashup/bookalizer,"Amazon Product Advertising, Topicalizer","Books, eCommerce",http://www.bookalizer.com,,
205,"A useful worldwide travel guide in German and English. With embedded data from Wikipedia, Flickr and Google News. Double-click anywhere on the map for details on that location.",Travel,07.05.2006,https://www.programmableweb.com/mashup/geowalk,"Flickr, Google Maps, GeoNames","Travel, News Services, Mapping, German",http://www.geowalk.de,,
206,"Get the latest News and Scores from the Wimbledon. Get real time updates on cell phones via SMS, WAP and Email.",Mobile,07.04.2006,https://www.programmableweb.com/mashup/wimbledon-live-mobile-phones,411Sync,"Mobile, Messaging, Sports",http://411sync.com/cgi-bin/sports_login.cgi#anchor8,,
207,"A mash up of a broadband checker, Google Maps and Yahoo AJAX. Maps the distance to your exchange and calculates the speed of an ADSL connection as shows a list of broadband providers in the area. NOTE: Jan 07 appears down.",England,07.04.2006,https://www.programmableweb.com/mashup/uk-broadband-world,Google Maps,"England, Mapping",http://www.ukbroadbandworld.com/broadband_availability.php?postcode=RG30%201DZ,,
208,"A cool Google Maps and Tour de France mash-up: Displays drivers data live on a interactive map. And you can can even follow the bike position. Heart beat, speed, stress points, distance, power and current position are tracked.",Mapping,07.03.2006,https://www.programmableweb.com/mashup/tour-de-france-live-maps,Google Maps,"Mapping, Sports, Cycling, French",http://www.ubilabs.net/projekt/tour-de-france-live-tracker,,
209,Simple spatial bookmarking. Use a delicious style bookmarklet system to tag any url with location information.,Mapping,07.01.2006,https://www.programmableweb.com/mashup/geotagthings,"Yahoo Maps, Yahoo Geocoding, Yahoo Local Search","Mapping, Bookmarks",http://www.geotagthings.com,,
210,"411Sync users can configure their calendar settings so that they can access their upcoming events from their mobile phone. 411Sync helps access Google, 30Boxes and Upcoming.org calendars using SMS, WAP, Email, IM and Toolbar",Calendars,07.01.2006,https://www.programmableweb.com/mashup/access-your-calendar-phone,"Upcoming.org, 411Sync, 30 Boxes, Google Calendar","Calendars, Mobile, Messaging, Events",http://www.411sync.com/cgi-bin/calfaq,,
211,Bookwormz is a user-supported database designed to find and thereby support independent bookstores throughout the United States.,Books,06.30.2006,https://www.programmableweb.com/mashup/bookwormz,"Google Maps, geocoder","Books, Mapping, eCommerce",http://bookwormzonline.com/,,
212,"MusicPortl is a music information portal, displaying much info on the artist you are searching for, including bio, similar artists, photos, releases and more while still keeping good page loading times by loading most of the info after display via ajax.",eCommerce,06.30.2006,https://www.programmableweb.com/mashup/musicportl.com,"Flickr, Technorati, Amazon Product Advertising, Last.fm, Ontok Wikipedia","eCommerce, Search, Reference, Photos, Music",http://www.musicportl.com,,
